          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          25         0.01          0.2           10      73      0.02686   0.00160891    0.0275748     0.974076    -0.444305    -0.896642 
          25         0.01         0.32      7.28869      74      0.02769   0.00168773    0.0281629      0.98321     -0.28017     -0.54001 
          25         0.01          0.5            5      75      0.03028   0.00186216    0.0305006     0.992767    -0.118475    -0.215321 
          25         0.01          0.8          2.5      76      0.02928   0.00259966    0.0271065      1.08018     0.836076      1.06767 
          35         0.01         0.05      25.7876      77      0.03551   0.00235279     0.038803     0.915135     -1.39963     -2.31838 
          35         0.01         0.08      20.0624      78      0.03243   0.00208765    0.0352692       0.9195     -1.35999     -2.28731 
          35         0.01         0.13      15.3046      79      0.03161   0.00190816    0.0314727      1.00436     0.071975     0.138437 
          35         0.01          0.2      11.8322      80      0.02963   0.00178298    0.0292064       1.0145       0.2376     0.436477 
          35         0.01         0.32      8.62409      81      0.02729   0.00173908    0.0293082     0.931138      -1.1605     -2.27902 
          35         0.01          0.5      5.91608      82      0.03171   0.00195602    0.0309536      1.02444     0.386688     0.671708 
          35         0.01          0.8      2.95804      83       0.0284   0.00194224    0.0256802      1.10591      1.40032      2.22651 
          45         0.01         0.08      22.7486      84      0.03368    0.0022267    0.0364737     0.923406     -1.25462      -1.9931 
          45         0.01         0.13      17.3538      85      0.03212   0.00196694    0.0328577      0.97755    -0.375025    -0.678693 
          45         0.01          0.2      13.4164      86      0.02994   0.00183808     0.030325     0.987305    -0.209439     -0.37671 
          45         0.01         0.32       9.7788      87       0.0291   0.00183168    0.0300674     0.967824    -0.528171    -0.998761 
          45         0.01          0.5       6.7082      88      0.03255   0.00203144    0.0312069      1.04304     0.661133      1.11844 
          45         0.01          0.8       3.3541      89      0.02606   0.00181019    0.0247152      1.05441     0.742921      1.14819 
          60         0.01         0.13      20.0384      90      0.03316   0.00216228    0.0341301     0.971575    -0.448662    -0.716984 
          60         0.01          0.2      15.4919      91      0.03013    0.0018683    0.0314672     0.957506    -0.715718     -1.33328 
          60         0.01         0.32      11.2916      92      0.03138   0.00191238    0.0308396      1.01752     0.282593     0.517384 
          60         0.01          0.5      7.74597      93      0.03225   0.00210714    0.0314069      1.02684     0.400093     0.725024 
          60         0.01          0.8      3.87298      94      0.02516   0.00168685     0.023657      1.06353     0.890988      1.51583 
          90         0.01          0.2      18.9737      95      0.03061   0.00225353    0.0326911      0.93634    -0.923488     -1.33825 
          90         0.01         0.32      13.8293      96      0.03095    0.0020427    0.0317381      0.97517    -0.385797    -0.591993 
          90         0.01          0.5      9.48683      97      0.03039   0.00196222    0.0315369     0.963632    -0.584516    -0.977731 
          90         0.01          0.8      4.74342      98      0.02396   0.00165965    0.0222432      1.07718      1.03445      1.65038 
         200         0.01         0.32      20.6155      99       0.0321   0.00374182    0.0325435     0.986373    -0.118519    -0.202382 
         200         0.01          0.5      14.1421     100       0.0315   0.00365481    0.0313841      1.00369    0.0317171    0.0574369 
         200         0.01          0.8      7.07107     101       0.0211   0.00261938    0.0197354      1.06915     0.520972     0.744956 
         400         0.01          0.8           10     102       0.0196   0.00335813    0.0178489      1.09811     0.521462     0.648423 
          12         0.03       0.0067      42.1787     103      0.03331   0.00767562    0.0496391     0.671044     -2.12739     -2.23566 
          12         0.03        0.011      32.8468     104      0.03641   0.00650038     0.047392     0.768273     -1.68944     -1.80641 
          12         0.03        0.017      26.3416     105      0.03224   0.00582296    0.0438025     0.736032     -1.98567     -2.20484 
          12         0.03        0.027      20.7953     106      0.03637   0.00648305    0.0396239      0.91788    -0.501913    -0.554939 
          12         0.03        0.043      16.3423     107      0.02906   0.00547185    0.0354029     0.820837     -1.15919     -1.24463 
          12         0.03        0.067      12.9269     108      0.02413   0.00451985    0.0315571     0.764646     -1.64321      -1.7524 
          15         0.03       0.0067      47.1572     109      0.04792   0.00997542    0.0513777       0.9327    -0.346626    -0.371896 
          15         0.03        0.011      36.7238     110      0.03531   0.00553455    0.0507688     0.695505     -2.79315     -3.20582 
          15         0.03        0.017      29.4509     111      0.03527   0.00516293    0.0471328      0.74831      -2.2977     -2.67632 
          15         0.03        0.027      23.2499     112      0.03085   0.00465263     0.042526     0.725439     -2.50954     -2.84753 
          15         0.03        0.043      18.2712     113      0.02592    0.0040625    0.0378096     0.685539     -2.92668     -3.42032 
          15         0.03        0.067      14.4527     114      0.02366   0.00354971    0.0335143     0.705967      -2.7761     -3.15293 
          15         0.03         0.11      11.0165     115      0.02278   0.00357486    0.0296456     0.768411     -1.92052     -2.19499 
          20         0.03        0.011       42.405     116      0.03178   0.00561068    0.0540948     0.587487     -3.97721     -4.48707 
          20         0.03        0.017      34.0069     117      0.03851   0.00609639    0.0511498     0.752887     -2.07332     -2.34223 
          20         0.03        0.027      26.8466     118      0.03118   0.00456071    0.0461884     0.675061     -3.29081     -3.71092 
          20         0.03        0.043      21.0978     119      0.02917   0.00425242    0.0408655     0.713804     -2.75033     -3.11071 
          20         0.03        0.067      16.6885     120      0.02773   0.00405503     0.035986     0.770577       -2.036     -2.30273 
          20         0.03         0.11      12.7208     121      0.02288   0.00347535    0.0315454     0.725303     -2.49339     -2.82001 
          25         0.03        0.011      47.4102     122      0.03729     0.010915     0.055124     0.676475     -1.63389      -1.7066 
          25         0.03        0.017      38.0209     123      0.03875   0.00622405    0.0538086     0.720145     -2.41942     -2.72878 
          25         0.03        0.027      30.0154     124      0.03755    0.0055664     0.048904      0.76783     -2.03974     -2.30415 
          25         0.03        0.043       23.588     125      0.02978   0.00430895    0.0431826      0.68963     -3.11041     -3.43913 
          25         0.03        0.067      18.6584     126      0.02655   0.00418405     0.037858     0.701304     -2.70265     -3.09627 
          25         0.03         0.11      14.2223     127      0.02491    0.0037591    0.0329782     0.755348     -2.14631     -2.47746 
          25         0.03         0.17       11.048     128      0.02562     0.003895    0.0296229     0.864871     -1.02771     -1.18277 
          35         0.03        0.017      44.9869     129      0.05337    0.0108338    0.0562006     0.949634    -0.261273    -0.279702 
          35         0.03        0.027      35.5147     130      0.04213   0.00639252    0.0525584     0.801584     -1.63135     -1.79933 
          35         0.03        0.043      27.9097     131      0.04063   0.00618738    0.0465346     0.873114    -0.954292      -1.0396 
          35         0.03        0.067      22.0769     132      0.03063   0.00470467    0.0406053     0.754335      -2.1203      -2.4003 
          35         0.03         0.11       16.828     133      0.02992   0.00459825    0.0350934     0.852581     -1.12509     -1.28929 
          35         0.03         0.17      13.0722     134      0.02493   0.00390741     0.031195     0.799165     -1.60337       -1.818 
          35         0.03         0.27      9.72778     135       0.0284   0.00442138    0.0290649     0.977124    -0.150381    -0.173325 
          45         0.03        0.027      40.2699     136      0.05064   0.00916318    0.0545716     0.927955    -0.429064    -0.457423 
          45         0.03        0.043      31.6467     137      0.04048   0.00628966     0.048819     0.829186     -1.32582     -1.43456 
          45         0.03        0.067      25.0328     138      0.03804   0.00646311    0.0425522      0.89396     -0.69815    -0.772054 
          45         0.03         0.11      19.0812     139      0.02427    0.0039952    0.0365912     0.663274       -3.084     -3.49115 
          45         0.03         0.17      14.8225     140      0.02521   0.00413698    0.0322999     0.780497     -1.71379     -1.97481 
          45         0.03         0.27      11.0303     141      0.02092   0.00342916    0.0298031     0.701941     -2.59045     -2.93155 
          60         0.03        0.043      36.5424     142        0.039   0.00742097    0.0509631      0.76526     -1.61206     -1.73347 
          60         0.03        0.067      28.9054     143      0.03913   0.00632334    0.0445876     0.877598    -0.863087    -0.943941 
          60         0.03         0.11       22.033     144      0.02613   0.00422006    0.0382052     0.683939     -2.86137     -3.15765 
          60         0.03         0.17      17.1155     145      0.02548    0.0043259    0.0334851     0.760936      -1.8505     -2.19079 
          60         0.03         0.27      12.7366     146      0.02165   0.00443614    0.0305805     0.707966     -2.01314     -2.26233 
          60         0.03         0.43      8.91823     147      0.02698   0.00474403    0.0295805     0.912087    -0.548168    -0.653762 
          90         0.03        0.067      35.4017     148      0.03286    0.0130657    0.0469438     0.699986     -1.07792     -1.10032 
          90         0.03         0.11      26.9848     149      0.03379   0.00657396    0.0402342     0.839833     -0.98026     -1.03138 
          90         0.03         0.17      20.9622     150      0.03622   0.00621656     0.034987      1.03524     0.198335     0.218597 
          90         0.03         0.27      15.5991     151      0.02668    0.0044977    0.0315442     0.845797     -1.08149     -1.18148 
          90         0.03         0.43      10.9226     152      0.03214    0.0056432    0.0299112      1.07451     0.394952      0.42954 
          90         0.03         0.67      6.65795     153      0.02818   0.00735714    0.0254957      1.10528      0.36485     0.388055 
         200         0.03         0.11      40.2266     154       0.0361   0.00587732    0.0426343     0.846735     -1.11179     -1.45061 
         200         0.03         0.17      31.2485     155       0.0331   0.00525217    0.0372528     0.888525    -0.790674     -1.03743 
         200         0.03         0.27      23.2538     156       0.0283   0.00434421    0.0330209     0.857033     -1.08671     -1.35618 
         200         0.03         0.43      16.2824     157       0.0309   0.00474765    0.0302568      1.02126     0.135485     0.168041 
         200         0.03         0.67      9.92509     158       0.0297   0.00505179    0.0240093      1.23702      1.12647       1.4482 
         400         0.03         0.27      32.8859     159       0.0322   0.00552584     0.033715     0.955063    -0.274174    -0.349756 
         400         0.03         0.43      23.0268     160       0.0293   0.00466459     0.030308     0.966741    -0.216099    -0.263226 
         400         0.03         0.67      14.0362     161       0.0289   0.00502204    0.0228038      1.26733      1.21389      1.54169 
         800         0.03         0.43      32.5648     162       0.0391   0.00797918    0.0301017      1.29893      1.12772      1.34031 
         800         0.03         0.67      19.8502     163       0.0228   0.00502273    0.0217513      1.04821     0.208796     0.250794 
        1600         0.03         0.67      28.0724     164       0.0214   0.00702497    0.0209499      1.02148    0.0640694    0.0700438 
